env,env_name,algo,variant,group,run_id,imitation_loss_type,loss_ot_cost_type,horizon_len,demos,ep_rew
humanoid,Humanoid,OTIL,SHAC,paris-summer-white-vermont-earth.OTIL.DFlex_humanoid_64,paris-summer-white-vermont-earth-CsdT.OTIL.DFlex_humanoid_64.seed1100,l2,l2,32,1,668.078464384079
humanoid,Humanoid,OTIL,SHAC,paris-summer-white-vermont-earth.OTIL.DFlex_humanoid_64,paris-summer-white-vermont-earth-55Ph.OTIL.DFlex_humanoid_64.seed1200,l2,l2,32,1,448.11930519104004
humanoid,Humanoid,OTIL,SHAC,paris-summer-white-vermont-earth.OTIL.DFlex_humanoid_64,paris-summer-white-vermont-earth-h6ss.OTIL.DFlex_humanoid_64.seed100,l2,l2,32,1,1143.416595954895
humanoid,Humanoid,OTIL,SHAC,paris-summer-white-vermont-earth.OTIL.DFlex_humanoid_64,paris-summer-white-vermont-earth-JQ2U.OTIL.DFlex_humanoid_64.seed1000,l2,l2,32,1,413.9079346704483
humanoid,Humanoid,OTIL,SHAC,paris-summer-white-vermont-earth.OTIL.DFlex_humanoid_64,paris-summer-white-vermont-earth-pqi5.OTIL.DFlex_humanoid_64.seed120,l2,l2,32,1,530.2799234962463
humanoid,Humanoid,OTIL,SHAC,paris-summer-white-vermont-earth.OTIL.DFlex_humanoid_64,paris-summer-white-vermont-earth-j3nd.OTIL.DFlex_humanoid_64.seed110,l2,l2,32,1,420.91008264780044
humanoid,Humanoid,OTIL,SHAC,uncle-venus-october-gee-ink.OTIL.DFlex_humanoid_64,uncle-venus-october-gee-ink-zwj7.OTIL.DFlex_humanoid_64.seed1000,l2,l2,32,16,624.1815801048278
humanoid,Humanoid,OTIL,SHAC,uncle-venus-october-gee-ink.OTIL.DFlex_humanoid_64,uncle-venus-october-gee-ink-2ii5.OTIL.DFlex_humanoid_64.seed120,l2,l2,32,16,450.89148926734924
humanoid,Humanoid,OTIL,SHAC,uncle-venus-october-gee-ink.OTIL.DFlex_humanoid_64,uncle-venus-october-gee-ink-4O6w.OTIL.DFlex_humanoid_64.seed1100,l2,l2,32,16,498.6915206718445
humanoid,Humanoid,OTIL,SHAC,uncle-venus-october-gee-ink.OTIL.DFlex_humanoid_64,uncle-venus-october-gee-ink-BU3g.OTIL.DFlex_humanoid_64.seed100,l2,l2,32,16,377.7249386882782
humanoid,Humanoid,OTIL,SHAC,uncle-venus-october-gee-ink.OTIL.DFlex_humanoid_64,uncle-venus-october-gee-ink-NzHy.OTIL.DFlex_humanoid_64.seed1200,l2,l2,32,16,348.5488623046875
humanoid,Humanoid,OTIL,SHAC,uncle-venus-october-gee-ink.OTIL.DFlex_humanoid_64,uncle-venus-october-gee-ink-UFQW.OTIL.DFlex_humanoid_64.seed110,l2,l2,32,16,554.3654191589355
humanoid,Humanoid,OTIL,SHAC,bakerloo-blossom-johnny-connecticut-georgia.OTIL.DFlex_humanoid_64,bakerloo-blossom-johnny-connecticut-georgia-Jg4y.OTIL.DFlex_humanoid_64.seed1200,l2,l2,32,4,782.8550681543351
humanoid,Humanoid,OTIL,SHAC,bakerloo-blossom-johnny-connecticut-georgia.OTIL.DFlex_humanoid_64,bakerloo-blossom-johnny-connecticut-georgia-MSG2.OTIL.DFlex_humanoid_64.seed1000,l2,l2,32,4,169.11710033893584
humanoid,Humanoid,OTIL,SHAC,bakerloo-blossom-johnny-connecticut-georgia.OTIL.DFlex_humanoid_64,bakerloo-blossom-johnny-connecticut-georgia-S94o.OTIL.DFlex_humanoid_64.seed120,l2,l2,32,4,398.9178833770752
humanoid,Humanoid,OTIL,SHAC,bakerloo-blossom-johnny-connecticut-georgia.OTIL.DFlex_humanoid_64,bakerloo-blossom-johnny-connecticut-georgia-tLbJ.OTIL.DFlex_humanoid_64.seed100,l2,l2,32,4,822.8437604331971
humanoid,Humanoid,OTIL,SHAC,bakerloo-blossom-johnny-connecticut-georgia.OTIL.DFlex_humanoid_64,bakerloo-blossom-johnny-connecticut-georgia-yjsS.OTIL.DFlex_humanoid_64.seed110,l2,l2,32,4,605.6499140167236
humanoid,Humanoid,OTIL,SHAC,bakerloo-blossom-johnny-connecticut-georgia.OTIL.DFlex_humanoid_64,bakerloo-blossom-johnny-connecticut-georgia-IETc.OTIL.DFlex_humanoid_64.seed1100,l2,l2,32,4,632.8712489318848
humanoid,Humanoid,OTIL,SHAC,mississippi-hydrogen-salami-avocado-floor.OTIL.DFlex_humanoid_64,mississippi-hydrogen-salami-avocado-floor-15Zf.OTIL.DFlex_humanoid_64.seed110,l2,l2,32,8,725.8448348617553
humanoid,Humanoid,OTIL,SHAC,mississippi-hydrogen-salami-avocado-floor.OTIL.DFlex_humanoid_64,mississippi-hydrogen-salami-avocado-floor-Ngt0.OTIL.DFlex_humanoid_64.seed1000,l2,l2,32,8,319.506630589962
humanoid,Humanoid,OTIL,SHAC,mississippi-hydrogen-salami-avocado-floor.OTIL.DFlex_humanoid_64,mississippi-hydrogen-salami-avocado-floor-p3n0.OTIL.DFlex_humanoid_64.seed1100,l2,l2,32,8,556.5640701675416
humanoid,Humanoid,OTIL,SHAC,mississippi-hydrogen-salami-avocado-floor.OTIL.DFlex_humanoid_64,mississippi-hydrogen-salami-avocado-floor-pYlR.OTIL.DFlex_humanoid_64.seed120,l2,l2,32,8,542.6635968208313
humanoid,Humanoid,OTIL,SHAC,mississippi-hydrogen-salami-avocado-floor.OTIL.DFlex_humanoid_64,mississippi-hydrogen-salami-avocado-floor-vnn9.OTIL.DFlex_humanoid_64.seed1200,l2,l2,32,8,288.05057740211487
humanoid,Humanoid,OTIL,SHAC,mississippi-hydrogen-salami-avocado-floor.OTIL.DFlex_humanoid_64,mississippi-hydrogen-salami-avocado-floor-rn9t.OTIL.DFlex_humanoid_64.seed100,l2,l2,32,8,1694.4286807250976
snu_humanoid,SNU Humanoid,OTIL,SAPO,apart-paris-glucose-glucose-michigan.OTIL.DFlex_snu_humanoid_64,apart-paris-glucose-glucose-michigan-ZD7h.OTIL.DFlex_snu_humanoid_64.seed1200,l2,l2,32,4,5788.436217727661
snu_humanoid,SNU Humanoid,OTIL,SAPO,apart-paris-glucose-glucose-michigan.OTIL.DFlex_snu_humanoid_64,apart-paris-glucose-glucose-michigan-bqoI.OTIL.DFlex_snu_humanoid_64.seed120,l2,l2,32,4,5662.595413360596
snu_humanoid,SNU Humanoid,OTIL,SAPO,apart-paris-glucose-glucose-michigan.OTIL.DFlex_snu_humanoid_64,apart-paris-glucose-glucose-michigan-D4oz.OTIL.DFlex_snu_humanoid_64.seed1100,l2,l2,32,4,5595.443232879638
snu_humanoid,SNU Humanoid,OTIL,SAPO,apart-paris-glucose-glucose-michigan.OTIL.DFlex_snu_humanoid_64,apart-paris-glucose-glucose-michigan-m8iT.OTIL.DFlex_snu_humanoid_64.seed1000,l2,l2,32,4,2618.3689538955687
snu_humanoid,SNU Humanoid,OTIL,SAPO,apart-paris-glucose-glucose-michigan.OTIL.DFlex_snu_humanoid_64,apart-paris-glucose-glucose-michigan-wruk.OTIL.DFlex_snu_humanoid_64.seed110,l2,l2,32,4,5857.590529403687
snu_humanoid,SNU Humanoid,OTIL,SAPO,apart-paris-glucose-glucose-michigan.OTIL.DFlex_snu_humanoid_64,apart-paris-glucose-glucose-michigan-w93i.OTIL.DFlex_snu_humanoid_64.seed100,l2,l2,32,4,5557.268345718384
snu_humanoid,SNU Humanoid,OTIL,SAPO,aspen-sink-steak-jig-shade.OTIL.DFlex_snu_humanoid_64,aspen-sink-steak-jig-shade-Q7eO.OTIL.DFlex_snu_humanoid_64.seed110,l2,l2,32,16,5679.9589597702025
snu_humanoid,SNU Humanoid,OTIL,SAPO,aspen-sink-steak-jig-shade.OTIL.DFlex_snu_humanoid_64,aspen-sink-steak-jig-shade-dnEo.OTIL.DFlex_snu_humanoid_64.seed1000,l2,l2,32,16,2784.8805952453613
snu_humanoid,SNU Humanoid,OTIL,SAPO,aspen-sink-steak-jig-shade.OTIL.DFlex_snu_humanoid_64,aspen-sink-steak-jig-shade-aJQD.OTIL.DFlex_snu_humanoid_64.seed1200,l2,l2,32,16,5739.851206970215
snu_humanoid,SNU Humanoid,OTIL,SAPO,aspen-sink-steak-jig-shade.OTIL.DFlex_snu_humanoid_64,aspen-sink-steak-jig-shade-ATFw.OTIL.DFlex_snu_humanoid_64.seed120,l2,l2,32,16,5760.526564941406
snu_humanoid,SNU Humanoid,OTIL,SAPO,aspen-sink-steak-jig-shade.OTIL.DFlex_snu_humanoid_64,aspen-sink-steak-jig-shade-c6px.OTIL.DFlex_snu_humanoid_64.seed1100,l2,l2,32,16,2604.4906574249267
snu_humanoid,SNU Humanoid,OTIL,SAPO,aspen-sink-steak-jig-shade.OTIL.DFlex_snu_humanoid_64,aspen-sink-steak-jig-shade-eF0k.OTIL.DFlex_snu_humanoid_64.seed100,l2,l2,32,16,5364.423850059509
snu_humanoid,SNU Humanoid,OTIL,SAPO,leopard-mars-beer-pennsylvania-tango.OTIL.DFlex_snu_humanoid_64,leopard-mars-beer-pennsylvania-tango-9AlZ.OTIL.DFlex_snu_humanoid_64.seed120,l2,l2,32,1,2489.0370529174807
snu_humanoid,SNU Humanoid,OTIL,SAPO,leopard-mars-beer-pennsylvania-tango.OTIL.DFlex_snu_humanoid_64,leopard-mars-beer-pennsylvania-tango-dNWv.OTIL.DFlex_snu_humanoid_64.seed1100,l2,l2,32,1,3314.2828759765625
snu_humanoid,SNU Humanoid,OTIL,SAPO,leopard-mars-beer-pennsylvania-tango.OTIL.DFlex_snu_humanoid_64,leopard-mars-beer-pennsylvania-tango-eVnt.OTIL.DFlex_snu_humanoid_64.seed1200,l2,l2,32,1,2181.2938208007813
snu_humanoid,SNU Humanoid,OTIL,SAPO,leopard-mars-beer-pennsylvania-tango.OTIL.DFlex_snu_humanoid_64,leopard-mars-beer-pennsylvania-tango-KLoS.OTIL.DFlex_snu_humanoid_64.seed100,l2,l2,32,1,3429.180126724243
snu_humanoid,SNU Humanoid,OTIL,SAPO,leopard-mars-beer-pennsylvania-tango.OTIL.DFlex_snu_humanoid_64,leopard-mars-beer-pennsylvania-tango-p5Dg.OTIL.DFlex_snu_humanoid_64.seed1000,l2,l2,32,1,2168.776305847168
snu_humanoid,SNU Humanoid,OTIL,SAPO,leopard-mars-beer-pennsylvania-tango.OTIL.DFlex_snu_humanoid_64,leopard-mars-beer-pennsylvania-tango-is32.OTIL.DFlex_snu_humanoid_64.seed110,l2,l2,32,1,5886.508407745361
snu_humanoid,SNU Humanoid,OTIL,SAPO,speaker-fifteen-alabama-potato-fruit.OTIL.DFlex_snu_humanoid_64,speaker-fifteen-alabama-potato-fruit-9dPG.OTIL.DFlex_snu_humanoid_64.seed110,l2,l2,32,8,5750.4776866149905
snu_humanoid,SNU Humanoid,OTIL,SAPO,speaker-fifteen-alabama-potato-fruit.OTIL.DFlex_snu_humanoid_64,speaker-fifteen-alabama-potato-fruit-CIrH.OTIL.DFlex_snu_humanoid_64.seed120,l2,l2,32,8,2061.918993654251
snu_humanoid,SNU Humanoid,OTIL,SAPO,speaker-fifteen-alabama-potato-fruit.OTIL.DFlex_snu_humanoid_64,speaker-fifteen-alabama-potato-fruit-kftg.OTIL.DFlex_snu_humanoid_64.seed1200,l2,l2,32,8,5902.52676361084
snu_humanoid,SNU Humanoid,OTIL,SAPO,speaker-fifteen-alabama-potato-fruit.OTIL.DFlex_snu_humanoid_64,speaker-fifteen-alabama-potato-fruit-JYw2.OTIL.DFlex_snu_humanoid_64.seed1100,l2,l2,32,8,4027.424309463501
snu_humanoid,SNU Humanoid,OTIL,SAPO,speaker-fifteen-alabama-potato-fruit.OTIL.DFlex_snu_humanoid_64,speaker-fifteen-alabama-potato-fruit-y6z2.OTIL.DFlex_snu_humanoid_64.seed1000,l2,l2,32,8,3082.947237548828
snu_humanoid,SNU Humanoid,OTIL,SAPO,speaker-fifteen-alabama-potato-fruit.OTIL.DFlex_snu_humanoid_64,speaker-fifteen-alabama-potato-fruit-rEcg.OTIL.DFlex_snu_humanoid_64.seed100,l2,l2,32,8,5443.845803279877
snu_humanoid,SNU Humanoid,OTIL,SHAC,bulldog-bakerloo-king-lemon-zebra.OTIL.DFlex_snu_humanoid_64,bulldog-bakerloo-king-lemon-zebra-9cMy.OTIL.DFlex_snu_humanoid_64.seed1100,l2,l2,32,8,700.9924387502671
snu_humanoid,SNU Humanoid,OTIL,SHAC,bulldog-bakerloo-king-lemon-zebra.OTIL.DFlex_snu_humanoid_64,bulldog-bakerloo-king-lemon-zebra-HAY4.OTIL.DFlex_snu_humanoid_64.seed120,l2,l2,32,8,1316.2917958068847
snu_humanoid,SNU Humanoid,OTIL,SHAC,bulldog-bakerloo-king-lemon-zebra.OTIL.DFlex_snu_humanoid_64,bulldog-bakerloo-king-lemon-zebra-iEiE.OTIL.DFlex_snu_humanoid_64.seed1200,l2,l2,32,8,284.2333635187149
snu_humanoid,SNU Humanoid,OTIL,SHAC,bulldog-bakerloo-king-lemon-zebra.OTIL.DFlex_snu_humanoid_64,bulldog-bakerloo-king-lemon-zebra-lkv9.OTIL.DFlex_snu_humanoid_64.seed100,l2,l2,32,8,650.7739054059982
snu_humanoid,SNU Humanoid,OTIL,SHAC,bulldog-bakerloo-king-lemon-zebra.OTIL.DFlex_snu_humanoid_64,bulldog-bakerloo-king-lemon-zebra-G0XX.OTIL.DFlex_snu_humanoid_64.seed110,l2,l2,32,8,1948.4964211845397
snu_humanoid,SNU Humanoid,OTIL,SHAC,bulldog-bakerloo-king-lemon-zebra.OTIL.DFlex_snu_humanoid_64,bulldog-bakerloo-king-lemon-zebra-J5bT.OTIL.DFlex_snu_humanoid_64.seed1000,l2,l2,32,8,102.56721240401268
snu_humanoid,SNU Humanoid,OTIL,SHAC,carpet-nitrogen-coffee-item-equal.OTIL.DFlex_snu_humanoid_64,carpet-nitrogen-coffee-item-equal-3mz2.OTIL.DFlex_snu_humanoid_64.seed1100,l2,l2,32,4,725.794965558052
snu_humanoid,SNU Humanoid,OTIL,SHAC,carpet-nitrogen-coffee-item-equal.OTIL.DFlex_snu_humanoid_64,carpet-nitrogen-coffee-item-equal-42dA.OTIL.DFlex_snu_humanoid_64.seed1000,l2,l2,32,4,54.10759785175323
snu_humanoid,SNU Humanoid,OTIL,SHAC,carpet-nitrogen-coffee-item-equal.OTIL.DFlex_snu_humanoid_64,carpet-nitrogen-coffee-item-equal-AnL0.OTIL.DFlex_snu_humanoid_64.seed120,l2,l2,32,4,929.480580573082
snu_humanoid,SNU Humanoid,OTIL,SHAC,carpet-nitrogen-coffee-item-equal.OTIL.DFlex_snu_humanoid_64,carpet-nitrogen-coffee-item-equal-HDNm.OTIL.DFlex_snu_humanoid_64.seed100,l2,l2,32,4,786.3314261722564
snu_humanoid,SNU Humanoid,OTIL,SHAC,carpet-nitrogen-coffee-item-equal.OTIL.DFlex_snu_humanoid_64,carpet-nitrogen-coffee-item-equal-oQDi.OTIL.DFlex_snu_humanoid_64.seed1200,l2,l2,32,4,1721.0848138713836
snu_humanoid,SNU Humanoid,OTIL,SHAC,carpet-nitrogen-coffee-item-equal.OTIL.DFlex_snu_humanoid_64,carpet-nitrogen-coffee-item-equal-wEAM.OTIL.DFlex_snu_humanoid_64.seed110,l2,l2,32,4,1866.66335460186
snu_humanoid,SNU Humanoid,OTIL,SHAC,florida-alanine-butter-six-wisconsin.OTIL.DFlex_snu_humanoid_64,florida-alanine-butter-six-wisconsin-fZTP.OTIL.DFlex_snu_humanoid_64.seed1200,l2,l2,32,16,1732.0932738208771
snu_humanoid,SNU Humanoid,OTIL,SHAC,florida-alanine-butter-six-wisconsin.OTIL.DFlex_snu_humanoid_64,florida-alanine-butter-six-wisconsin-LTmR.OTIL.DFlex_snu_humanoid_64.seed1100,l2,l2,32,16,212.0117540550232
snu_humanoid,SNU Humanoid,OTIL,SHAC,florida-alanine-butter-six-wisconsin.OTIL.DFlex_snu_humanoid_64,florida-alanine-butter-six-wisconsin-oX4T.OTIL.DFlex_snu_humanoid_64.seed1000,l2,l2,32,16,29.42785061597824
snu_humanoid,SNU Humanoid,OTIL,SHAC,florida-alanine-butter-six-wisconsin.OTIL.DFlex_snu_humanoid_64,florida-alanine-butter-six-wisconsin-ua3K.OTIL.DFlex_snu_humanoid_64.seed110,l2,l2,32,16,1825.868510298729
snu_humanoid,SNU Humanoid,OTIL,SHAC,florida-alanine-butter-six-wisconsin.OTIL.DFlex_snu_humanoid_64,florida-alanine-butter-six-wisconsin-xD3n.OTIL.DFlex_snu_humanoid_64.seed120,l2,l2,32,16,1025.6263503992557
snu_humanoid,SNU Humanoid,OTIL,SHAC,florida-alanine-butter-six-wisconsin.OTIL.DFlex_snu_humanoid_64,florida-alanine-butter-six-wisconsin-G9uI.OTIL.DFlex_snu_humanoid_64.seed100,l2,l2,32,16,721.3090494680405
snu_humanoid,SNU Humanoid,OTIL,SHAC,hotel-foxtrot-eleven-shade-iowa.OTIL.DFlex_snu_humanoid_64,hotel-foxtrot-eleven-shade-iowa-3OSk.OTIL.DFlex_snu_humanoid_64.seed1000,l2,l2,32,1,69.87820136785507
snu_humanoid,SNU Humanoid,OTIL,SHAC,hotel-foxtrot-eleven-shade-iowa.OTIL.DFlex_snu_humanoid_64,hotel-foxtrot-eleven-shade-iowa-DBUz.OTIL.DFlex_snu_humanoid_64.seed1200,l2,l2,32,1,597.4064895820618
snu_humanoid,SNU Humanoid,OTIL,SHAC,hotel-foxtrot-eleven-shade-iowa.OTIL.DFlex_snu_humanoid_64,hotel-foxtrot-eleven-shade-iowa-imzF.OTIL.DFlex_snu_humanoid_64.seed100,l2,l2,32,1,436.69047340393064
snu_humanoid,SNU Humanoid,OTIL,SHAC,hotel-foxtrot-eleven-shade-iowa.OTIL.DFlex_snu_humanoid_64,hotel-foxtrot-eleven-shade-iowa-iUCH.OTIL.DFlex_snu_humanoid_64.seed120,l2,l2,32,1,672.8369508481026
snu_humanoid,SNU Humanoid,OTIL,SHAC,hotel-foxtrot-eleven-shade-iowa.OTIL.DFlex_snu_humanoid_64,hotel-foxtrot-eleven-shade-iowa-JCCP.OTIL.DFlex_snu_humanoid_64.seed110,l2,l2,32,1,1792.1070363068582
snu_humanoid,SNU Humanoid,OTIL,SHAC,hotel-foxtrot-eleven-shade-iowa.OTIL.DFlex_snu_humanoid_64,hotel-foxtrot-eleven-shade-iowa-GAtH.OTIL.DFlex_snu_humanoid_64.seed1100,l2,l2,32,1,357.29531258285044
