environment,environment_name,algorithm,algorithm_display,center,lower,upper,n_runs,final_x,final_x_unit,x_axis,center_stat,band,normalized_by_expert
snu_humanoid,SNU Humanoid,OPOLO,OPOLO,0.0017822854953229478,0.0015808700532085474,0.03128426651816285,3,5.999610772397783,hours,time,median,95ci,True
snu_humanoid,SNU Humanoid,GAIfO,GAIfO,0.02585109760952378,0.00982867529800033,0.039938492086135174,3,5.999706250031789,hours,time,median,95ci,True
snu_humanoid,SNU Humanoid,MAAD,MAAD,0.031050708220406214,0.001924556465800369,0.100976850438967,3,5.999564016698889,hours,time,median,95ci,True
snu_humanoid,SNU Humanoid,ILD,ILD,0.4827506024430973,0.028363229984201557,0.8897481255181885,4,5.999225061283888,hours,time,median,95ci,True
snu_humanoid,SNU Humanoid,FOCUS-l2,FOCUS-l2,0.5744951410877613,0.27948832316886235,0.792369097690496,6,5.99936990328,hours,time,median,95ci,True
snu_humanoid,SNU Humanoid,FOCUS-ot-l2,FOCUS-OT-l2,0.9411504998745419,0.9278805966863591,0.943969817157585,6,5.9989572934075,hours,time,median,95ci,True
snu_humanoid,SNU Humanoid,FOCUS-ot-cos,FOCUS-OT-cos,0.9172139488626618,0.8740847260377248,0.9265962530745196,6,5.998947549894445,hours,time,median,95ci,True
snu_humanoid,SNU Humanoid,ZOCUS-SAC-l2,ZOCUS-SAC-l2,0.07769190522838867,0.05914473981960448,0.08388289036252654,3,5.999264775853056,hours,time,median,95ci,True
snu_humanoid,SNU Humanoid,ZOCUS-SAC-OT-l2,ZOCUS-SAC-OT-l2,0.22520016594936199,0.2170894118805342,0.23331092001818976,2,5.995810437449444,hours,time,median,95ci,True
snu_humanoid,SNU Humanoid,ZOCUS-SAC-OT-cos,ZOCUS-SAC-OT-cos,0.07524334158336744,-0.0027097966191457195,0.14003282251588492,5,5.998822466595278,hours,time,median,95ci,True
snu_humanoid,SNU Humanoid,ZOCUS-PPO-l2,ZOCUS-PPO-l2,0.10150396436271472,0.0889548549679168,0.15401414621725648,3,5.997772858043334,hours,time,median,95ci,True
snu_humanoid,SNU Humanoid,ZOCUS-PPO-OT-l2,ZOCUS-PPO-OT-l2,0.013209903408027917,0.009264204289098465,0.04433480738144034,3,5.999123336593334,hours,time,median,95ci,True
snu_humanoid,SNU Humanoid,ZOCUS-PPO-OT-cos,ZOCUS-PPO-OT-cos,0.10578712335697579,0.07373085323274976,0.11749230253945596,4,5.9981128226125,hours,time,median,95ci,True
